y_true,y_prob,prob_std
0.000000000000000000e+00,3.244457244873046875e-01,2.867924869060516357e-01
1.000000000000000000e+00,9.304402470588684082e-01,8.468718826770782471e-02
0.000000000000000000e+00,2.861427702009677887e-02,2.222051098942756653e-02
1.000000000000000000e+00,9.894210100173950195e-01,5.720137152820825577e-03
0.000000000000000000e+00,7.353819906711578369e-02,5.696760863065719604e-02
1.000000000000000000e+00,6.341853141784667969e-01,1.595094799995422363e-01
0.000000000000000000e+00,1.301111001521348953e-02,6.233816035091876984e-03
0.000000000000000000e+00,1.052100211381912231e-01,8.763137459754943848e-02
0.000000000000000000e+00,5.892668962478637695e-01,6.252408027648925781e-02
1.000000000000000000e+00,9.828197360038757324e-01,1.638817973434925079e-02
1.000000000000000000e+00,9.098750948905944824e-01,9.620796889066696167e-02
0.000000000000000000e+00,2.382866442203521729e-01,1.198769509792327881e-01
0.000000000000000000e+00,2.398649007081985474e-01,1.690947711467742920e-01
1.000000000000000000e+00,9.827683568000793457e-01,1.131877023726701736e-02
0.000000000000000000e+00,3.441829234361648560e-02,3.455492481589317322e-02
0.000000000000000000e+00,7.659442722797393799e-02,1.189230978488922119e-01
0.000000000000000000e+00,1.041848212480545044e-02,7.689819205552339554e-03
0.000000000000000000e+00,3.481628373265266418e-02,2.232074178755283356e-02
0.000000000000000000e+00,1.415513604879379272e-01,1.343679130077362061e-01
0.000000000000000000e+00,2.293878346681594849e-01,1.901392787694931030e-01
1.000000000000000000e+00,8.873988986015319824e-01,8.923351764678955078e-02
0.000000000000000000e+00,5.948480218648910522e-02,6.286145746707916260e-02
0.000000000000000000e+00,9.862430393695831299e-02,7.884600758552551270e-02
1.000000000000000000e+00,9.476901888847351074e-01,3.875406458973884583e-02
0.000000000000000000e+00,1.074696332216262817e-01,8.120264112949371338e-02
0.000000000000000000e+00,2.602978348731994629e-01,1.274660080671310425e-01
1.000000000000000000e+00,9.739488363265991211e-01,1.390837039798498154e-02
0.000000000000000000e+00,3.055065870285034180e-01,7.356765121221542358e-02
0.000000000000000000e+00,2.201320677995681763e-01,1.141433119773864746e-01
0.000000000000000000e+00,1.372031718492507935e-01,3.370919823646545410e-02
0.000000000000000000e+00,5.602468252182006836e-01,1.473162770271301270e-01
0.000000000000000000e+00,2.685987353324890137e-01,2.051998078823089600e-01
0.000000000000000000e+00,6.937195658683776855e-01,1.712298393249511719e-01
0.000000000000000000e+00,4.768549464643001556e-03,2.464145421981811523e-03
1.000000000000000000e+00,9.421771764755249023e-01,3.241131082177162170e-02
1.000000000000000000e+00,7.576025724411010742e-01,2.066990733146667480e-01
0.000000000000000000e+00,9.974426031112670898e-02,9.721925854682922363e-02
1.000000000000000000e+00,6.456931233406066895e-01,1.451749056577682495e-01
0.000000000000000000e+00,7.999429106712341309e-02,7.789126783609390259e-02
0.000000000000000000e+00,1.292368918657302856e-01,4.037205129861831665e-02
0.000000000000000000e+00,3.908795416355133057e-01,2.403743565082550049e-01
0.000000000000000000e+00,4.806880950927734375e-01,2.378246933221817017e-01
0.000000000000000000e+00,9.749762713909149170e-02,8.039594441652297974e-02
0.000000000000000000e+00,9.169970452785491943e-02,7.089164108037948608e-02
0.000000000000000000e+00,1.442614793777465820e-01,1.030850335955619812e-01
1.000000000000000000e+00,5.851756334304809570e-01,2.120881974697113037e-01
0.000000000000000000e+00,1.942530088126659393e-02,1.533659081906080246e-02
0.000000000000000000e+00,2.238311618566513062e-02,2.303372509777545929e-02
1.000000000000000000e+00,7.310148477554321289e-01,1.397255212068557739e-01
1.000000000000000000e+00,4.395664334297180176e-01,1.661799699068069458e-01
0.000000000000000000e+00,1.229477673768997192e-01,1.146125644445419312e-01
0.000000000000000000e+00,5.705153942108154297e-02,3.614854440093040466e-02
0.000000000000000000e+00,3.474344909191131592e-01,1.932377070188522339e-01
0.000000000000000000e+00,2.188841402530670166e-01,1.848418265581130981e-01
0.000000000000000000e+00,1.796961128711700439e-01,7.502178847789764404e-02
0.000000000000000000e+00,3.044384121894836426e-01,1.781757026910781860e-01
0.000000000000000000e+00,1.386938542127609253e-01,1.114291772246360779e-01
0.000000000000000000e+00,7.633053064346313477e-01,1.092532500624656677e-01
1.000000000000000000e+00,8.381470441818237305e-01,8.201464265584945679e-02
1.000000000000000000e+00,8.205399513244628906e-01,1.289442330598831177e-01
0.000000000000000000e+00,3.920603170990943909e-02,3.096145763993263245e-02
0.000000000000000000e+00,2.542566359043121338e-01,2.155871838331222534e-01
0.000000000000000000e+00,3.454959392547607422e-02,2.971385419368743896e-02
0.000000000000000000e+00,2.212749719619750977e-01,1.126540452241897583e-01
0.000000000000000000e+00,3.219025731086730957e-01,2.671401798725128174e-01
0.000000000000000000e+00,1.900923699140548706e-01,1.620933115482330322e-01
1.000000000000000000e+00,5.311421155929565430e-01,2.872917354106903076e-01
0.000000000000000000e+00,3.248335421085357666e-01,1.603658348321914673e-01
1.000000000000000000e+00,4.439822137355804443e-01,1.784839630126953125e-01
1.000000000000000000e+00,8.602493405342102051e-01,4.338211566209793091e-02
1.000000000000000000e+00,9.436753988265991211e-01,4.860657826066017151e-02
0.000000000000000000e+00,4.080231785774230957e-01,2.426787763833999634e-01
0.000000000000000000e+00,3.405569493770599365e-01,2.246635556221008301e-01
0.000000000000000000e+00,3.646385073661804199e-01,1.697564572095870972e-01
1.000000000000000000e+00,5.639919638633728027e-01,9.470048546791076660e-02
1.000000000000000000e+00,9.248350262641906738e-01,6.746259331703186035e-02
0.000000000000000000e+00,3.713580220937728882e-02,1.879930868744850159e-02
1.000000000000000000e+00,9.370005726814270020e-01,6.655020266771316528e-02
0.000000000000000000e+00,2.375879324972629547e-02,1.382848620414733887e-02
0.000000000000000000e+00,3.257360160350799561e-01,1.716896742582321167e-01
0.000000000000000000e+00,3.047570884227752686e-01,1.602880656719207764e-01
0.000000000000000000e+00,2.036992013454437256e-01,1.525799036026000977e-01
0.000000000000000000e+00,5.100362300872802734e-01,1.973688751459121704e-01
0.000000000000000000e+00,1.798633337020874023e-01,1.650578528642654419e-01
0.000000000000000000e+00,4.187608510255813599e-02,2.009471133351325989e-02
1.000000000000000000e+00,9.589107632637023926e-01,2.293026261031627655e-02
1.000000000000000000e+00,4.827036857604980469e-01,1.596176028251647949e-01
0.000000000000000000e+00,4.603499770164489746e-01,2.595333456993103027e-01
1.000000000000000000e+00,7.810730934143066406e-01,7.233226299285888672e-02
0.000000000000000000e+00,7.412856072187423706e-02,4.542389512062072754e-02
0.000000000000000000e+00,8.402612060308456421e-02,3.765546157956123352e-02
1.000000000000000000e+00,9.557312726974487305e-01,3.221711516380310059e-02
0.000000000000000000e+00,7.103222608566284180e-01,1.130183115601539612e-01
1.000000000000000000e+00,3.758415281772613525e-01,1.560062766075134277e-01
0.000000000000000000e+00,3.863207399845123291e-01,1.547079086303710938e-01
0.000000000000000000e+00,1.736565865576267242e-02,6.528552621603012085e-03
0.000000000000000000e+00,6.279227733612060547e-01,2.116622626781463623e-01
1.000000000000000000e+00,6.539963483810424805e-01,1.253991127014160156e-01
0.000000000000000000e+00,4.642834886908531189e-02,2.380036748945713043e-02
0.000000000000000000e+00,4.626896977424621582e-01,2.051723152399063110e-01
1.000000000000000000e+00,8.784365653991699219e-01,1.758086681365966797e-01
1.000000000000000000e+00,9.554178118705749512e-01,2.299045026302337646e-02
1.000000000000000000e+00,8.074871301651000977e-01,9.178698062896728516e-02
1.000000000000000000e+00,3.580296635627746582e-01,1.700460016727447510e-01
0.000000000000000000e+00,1.672256588935852051e-01,5.767355486750602722e-02
0.000000000000000000e+00,2.375476360321044922e-01,3.220323473215103149e-02
1.000000000000000000e+00,8.378602862358093262e-01,5.659352242946624756e-02
0.000000000000000000e+00,4.133848547935485840e-01,1.987463384866714478e-01
0.000000000000000000e+00,2.051829993724822998e-01,1.093878224492073059e-01
0.000000000000000000e+00,2.632477879524230957e-01,1.360731124877929688e-01
0.000000000000000000e+00,2.993628010153770447e-02,1.645853370428085327e-02
1.000000000000000000e+00,9.777601361274719238e-01,7.403322495520114899e-03
0.000000000000000000e+00,4.124010726809501648e-02,2.807569317519664764e-02
0.000000000000000000e+00,3.930448889732360840e-01,2.154554873704910278e-01
0.000000000000000000e+00,3.755217790603637695e-02,2.158777788281440735e-02
0.000000000000000000e+00,2.195885181427001953e-01,8.815422654151916504e-02
0.000000000000000000e+00,2.571692466735839844e-01,1.659616827964782715e-01
0.000000000000000000e+00,2.352442294359207153e-01,1.538933813571929932e-01
0.000000000000000000e+00,7.205478101968765259e-02,1.438190322369337082e-02
0.000000000000000000e+00,5.265939831733703613e-01,8.645289391279220581e-02
0.000000000000000000e+00,4.698855876922607422e-01,1.211205422878265381e-01
0.000000000000000000e+00,1.125743985176086426e-01,1.230718493461608887e-01
1.000000000000000000e+00,4.789606928825378418e-01,2.513474822044372559e-01
1.000000000000000000e+00,4.506260752677917480e-01,1.787507832050323486e-01
1.000000000000000000e+00,8.782762289047241211e-01,7.874595373868942261e-02
0.000000000000000000e+00,3.710984438657760620e-02,1.992921531200408936e-02
0.000000000000000000e+00,3.479489684104919434e-01,1.152483299374580383e-01
0.000000000000000000e+00,1.289735734462738037e-01,6.487379223108291626e-02
0.000000000000000000e+00,1.303046941757202148e-01,1.222912743687629700e-01
1.000000000000000000e+00,9.135950207710266113e-01,5.657002702355384827e-02
0.000000000000000000e+00,3.346580862998962402e-01,1.315093040466308594e-01
1.000000000000000000e+00,3.297393918037414551e-01,1.511091440916061401e-01
0.000000000000000000e+00,3.402942121028900146e-01,1.058781817555427551e-01
0.000000000000000000e+00,5.566767603158950806e-02,3.408943861722946167e-02
0.000000000000000000e+00,6.402173638343811035e-02,3.628801926970481873e-02
1.000000000000000000e+00,9.196907281875610352e-01,5.286898463964462280e-02
0.000000000000000000e+00,5.678070783615112305e-01,1.521909981966018677e-01
1.000000000000000000e+00,4.824577867984771729e-01,2.106761932373046875e-01
1.000000000000000000e+00,9.696041345596313477e-01,1.664367690682411194e-02
0.000000000000000000e+00,1.723219901323318481e-01,4.700085148215293884e-02
0.000000000000000000e+00,5.216104388236999512e-01,1.439630985260009766e-01
1.000000000000000000e+00,8.537038564682006836e-01,6.765267997980117798e-02
1.000000000000000000e+00,9.700729250907897949e-01,1.034168340265750885e-02
1.000000000000000000e+00,7.931317090988159180e-01,6.031186506152153015e-02
0.000000000000000000e+00,2.094573527574539185e-01,1.147859692573547363e-01
0.000000000000000000e+00,3.988246917724609375e-01,2.626524269580841064e-01
1.000000000000000000e+00,8.271936178207397461e-01,1.795445978641510010e-01
0.000000000000000000e+00,2.127697020769119263e-01,1.401415765285491943e-01
0.000000000000000000e+00,6.543757319450378418e-01,5.914444103837013245e-02
0.000000000000000000e+00,2.675029039382934570e-01,1.419633924961090088e-01
0.000000000000000000e+00,8.771779946982860565e-03,5.968841258436441422e-03
0.000000000000000000e+00,2.805476263165473938e-02,1.961303129792213440e-02
0.000000000000000000e+00,1.453279554843902588e-01,1.328338086605072021e-01
1.000000000000000000e+00,3.312084674835205078e-01,1.298964023590087891e-01
0.000000000000000000e+00,4.847253486514091492e-02,2.799902297556400299e-02
0.000000000000000000e+00,2.377468720078468323e-02,1.871708594262599945e-02
1.000000000000000000e+00,7.348130345344543457e-01,9.395164251327514648e-02
0.000000000000000000e+00,3.356707990169525146e-01,1.324140876531600952e-01
0.000000000000000000e+00,2.147415652871131897e-02,1.479774992913007736e-02
0.000000000000000000e+00,4.519025236368179321e-02,4.815552383661270142e-02
0.000000000000000000e+00,2.514288723468780518e-01,1.769604384899139404e-01
0.000000000000000000e+00,2.690241336822509766e-01,1.213938668370246887e-01
0.000000000000000000e+00,4.339532852172851562e-01,2.083721458911895752e-01
0.000000000000000000e+00,5.972823500633239746e-01,1.124461963772773743e-01
1.000000000000000000e+00,9.086517095565795898e-01,3.553397208452224731e-02
0.000000000000000000e+00,7.058460712432861328e-01,1.568119972944259644e-01
0.000000000000000000e+00,4.714938998222351074e-01,1.598417907953262329e-01
0.000000000000000000e+00,1.442224681377410889e-01,1.259134560823440552e-01
0.000000000000000000e+00,1.636923104524612427e-01,8.244666457176208496e-02
1.000000000000000000e+00,7.681555151939392090e-01,1.661801636219024658e-01
1.000000000000000000e+00,6.899768710136413574e-01,2.243105024099349976e-01
1.000000000000000000e+00,4.845648705959320068e-01,1.227394863963127136e-01
1.000000000000000000e+00,7.939521074295043945e-01,1.194287389516830444e-01
0.000000000000000000e+00,2.469485998153686523e-01,1.921138167381286621e-01
0.000000000000000000e+00,8.336808085441589355e-01,8.139692991971969604e-02
1.000000000000000000e+00,3.419170081615447998e-01,1.571420878171920776e-01
0.000000000000000000e+00,1.884136646986007690e-01,5.574171245098114014e-02
0.000000000000000000e+00,6.435641050338745117e-01,1.238813847303390503e-01
0.000000000000000000e+00,1.489385068416595459e-01,1.029952913522720337e-01
0.000000000000000000e+00,4.257451742887496948e-02,3.141767531633377075e-02
1.000000000000000000e+00,9.910341501235961914e-01,5.985719151794910431e-03
0.000000000000000000e+00,3.559196367859840393e-02,3.439517691731452942e-02
1.000000000000000000e+00,6.540387868881225586e-01,1.248579025268554688e-01
0.000000000000000000e+00,8.994266390800476074e-02,4.894598573446273804e-02
1.000000000000000000e+00,3.747963309288024902e-01,2.105628699064254761e-01
1.000000000000000000e+00,7.806955575942993164e-01,1.062043756246566772e-01
1.000000000000000000e+00,8.759472966194152832e-01,5.902889370918273926e-02
0.000000000000000000e+00,3.480993807315826416e-01,1.597455292940139771e-01
0.000000000000000000e+00,3.800892829895019531e-01,1.916014254093170166e-01
0.000000000000000000e+00,2.400446385145187378e-01,1.053892597556114197e-01
0.000000000000000000e+00,4.381252229213714600e-01,1.945012211799621582e-01
0.000000000000000000e+00,1.080469712615013123e-01,8.057679980993270874e-02
1.000000000000000000e+00,2.405241727828979492e-01,1.259929388761520386e-01
0.000000000000000000e+00,1.263334304094314575e-01,3.439844399690628052e-02
0.000000000000000000e+00,6.358972787857055664e-01,1.887958347797393799e-01
0.000000000000000000e+00,2.769841253757476807e-01,1.990472078323364258e-01
0.000000000000000000e+00,5.225177854299545288e-02,3.673942014575004578e-02
0.000000000000000000e+00,5.007154345512390137e-01,1.564759463071823120e-01
0.000000000000000000e+00,3.705159723758697510e-01,1.131378114223480225e-01
1.000000000000000000e+00,2.066120803356170654e-01,5.826551839709281921e-02
0.000000000000000000e+00,1.044772416353225708e-01,6.550890952348709106e-02
1.000000000000000000e+00,8.840802311897277832e-01,7.235870510339736938e-02
0.000000000000000000e+00,5.483119562268257141e-02,7.217409461736679077e-02
1.000000000000000000e+00,3.914894759654998779e-01,1.306321173906326294e-01
1.000000000000000000e+00,6.852150559425354004e-01,1.982417106628417969e-01
0.000000000000000000e+00,1.165467873215675354e-01,1.336812078952789307e-01
1.000000000000000000e+00,9.046575427055358887e-01,1.066963374614715576e-01
0.000000000000000000e+00,2.056653499603271484e-01,1.068398803472518921e-01
0.000000000000000000e+00,1.943117380142211914e-01,5.387679487466812134e-02
0.000000000000000000e+00,4.893305152654647827e-02,5.046986043453216553e-02
0.000000000000000000e+00,8.521123975515365601e-02,3.027502447366714478e-02
1.000000000000000000e+00,4.181786179542541504e-01,1.093891859054565430e-01
0.000000000000000000e+00,2.955457568168640137e-02,2.235428430140018463e-02
1.000000000000000000e+00,6.444028615951538086e-01,2.407571971416473389e-01
0.000000000000000000e+00,3.524645268917083740e-01,1.758679896593093872e-01
0.000000000000000000e+00,3.141245543956756592e-01,1.987000107765197754e-01
1.000000000000000000e+00,5.204653739929199219e-01,2.175311297178268433e-01
0.000000000000000000e+00,2.031063139438629150e-01,1.078706830739974976e-01
0.000000000000000000e+00,4.200377315282821655e-02,2.629231102764606476e-02
0.000000000000000000e+00,1.179542578756809235e-02,5.683708004653453827e-03
1.000000000000000000e+00,7.751915603876113892e-02,3.710140660405158997e-02
0.000000000000000000e+00,1.542521715164184570e-01,3.885483741760253906e-02
1.000000000000000000e+00,4.524233937263488770e-01,1.590956151485443115e-01
1.000000000000000000e+00,9.169449806213378906e-01,4.125857353210449219e-02
0.000000000000000000e+00,1.916707456111907959e-01,3.839740529656410217e-02
0.000000000000000000e+00,1.149621158838272095e-01,9.758873283863067627e-02
1.000000000000000000e+00,5.380451679229736328e-01,2.260987162590026855e-01
0.000000000000000000e+00,1.749876514077186584e-02,1.489500887691974640e-02
0.000000000000000000e+00,5.240974575281143188e-02,3.671872615814208984e-02
0.000000000000000000e+00,3.542355448007583618e-02,1.496736146509647369e-02
1.000000000000000000e+00,8.802444338798522949e-01,5.798298865556716919e-02
0.000000000000000000e+00,2.325158417224884033e-01,1.643457412719726562e-01
1.000000000000000000e+00,9.622948765754699707e-01,1.819665171205997467e-02
0.000000000000000000e+00,2.202066779136657715e-02,2.197175100445747375e-02
0.000000000000000000e+00,5.820753052830696106e-02,6.034911423921585083e-02
0.000000000000000000e+00,3.527812957763671875e-01,1.894767731428146362e-01
1.000000000000000000e+00,9.463813900947570801e-01,4.373432323336601257e-02
1.000000000000000000e+00,5.244464874267578125e-01,1.891041398048400879e-01
0.000000000000000000e+00,1.963232159614562988e-01,9.224869310855865479e-02
0.000000000000000000e+00,8.666999638080596924e-02,7.067806273698806763e-02
0.000000000000000000e+00,2.063526362180709839e-01,1.042928397655487061e-01
0.000000000000000000e+00,2.876746356487274170e-01,1.155956536531448364e-01
0.000000000000000000e+00,2.751395106315612793e-01,1.510911583900451660e-01
0.000000000000000000e+00,4.335141554474830627e-02,1.784924790263175964e-02
1.000000000000000000e+00,8.089489936828613281e-01,5.130604282021522522e-02
0.000000000000000000e+00,4.980046302080154419e-02,7.247154414653778076e-02
1.000000000000000000e+00,8.286718130111694336e-01,5.789607390761375427e-02
0.000000000000000000e+00,3.717101812362670898e-01,1.184217631816864014e-01
1.000000000000000000e+00,8.139640688896179199e-01,1.151164770126342773e-01
0.000000000000000000e+00,7.240121960639953613e-01,1.714878231287002563e-01
0.000000000000000000e+00,2.467720769345760345e-02,1.955943368375301361e-02
1.000000000000000000e+00,7.974265217781066895e-01,8.360674977302551270e-02
0.000000000000000000e+00,2.269479259848594666e-02,1.284386776387691498e-02
1.000000000000000000e+00,8.312772512435913086e-01,9.002307802438735962e-02
1.000000000000000000e+00,9.511257410049438477e-01,2.897161059081554413e-02
0.000000000000000000e+00,5.288451313972473145e-01,1.712939739227294922e-01
1.000000000000000000e+00,9.785108566284179688e-01,1.151037402451038361e-02
0.000000000000000000e+00,2.552023530006408691e-01,2.486239522695541382e-01
1.000000000000000000e+00,9.725653529167175293e-01,9.755579754710197449e-03
1.000000000000000000e+00,9.780049324035644531e-01,6.172012072056531906e-03
1.000000000000000000e+00,4.464859962463378906e-01,1.316237449645996094e-01
0.000000000000000000e+00,1.545815765857696533e-01,1.024213507771492004e-01
0.000000000000000000e+00,2.861704826354980469e-01,1.373180150985717773e-01
0.000000000000000000e+00,7.033694982528686523e-01,1.568079590797424316e-01
0.000000000000000000e+00,7.542947679758071899e-02,5.280800908803939819e-02
1.000000000000000000e+00,9.762390851974487305e-01,1.345278322696685791e-02
0.000000000000000000e+00,4.050592482089996338e-01,1.459912061691284180e-01
1.000000000000000000e+00,8.740881085395812988e-01,6.686580181121826172e-02
0.000000000000000000e+00,4.863198474049568176e-02,2.961935847997665405e-02
1.000000000000000000e+00,9.918553233146667480e-01,6.797079462558031082e-03
1.000000000000000000e+00,9.685969352722167969e-01,1.891113445162773132e-02
1.000000000000000000e+00,9.784005880355834961e-01,2.557503059506416321e-02
0.000000000000000000e+00,1.039859876036643982e-01,6.609335541725158691e-02
1.000000000000000000e+00,4.313016831874847412e-01,1.765071004629135132e-01
0.000000000000000000e+00,2.579302191734313965e-01,7.103347033262252808e-02
0.000000000000000000e+00,7.440435886383056641e-02,6.612338125705718994e-02
0.000000000000000000e+00,7.698904722929000854e-02,6.838696449995040894e-02
0.000000000000000000e+00,8.475945889949798584e-02,6.288806349039077759e-02
1.000000000000000000e+00,9.550666809082031250e-01,3.025813959538936615e-02
0.000000000000000000e+00,5.624934285879135132e-02,2.968808263540267944e-02
0.000000000000000000e+00,3.959788382053375244e-01,2.074784189462661743e-01
0.000000000000000000e+00,1.318212747573852539e-01,5.810831487178802490e-02
0.000000000000000000e+00,4.797492176294326782e-02,5.241286009550094604e-02
0.000000000000000000e+00,6.469613313674926758e-02,6.061701476573944092e-02
1.000000000000000000e+00,2.840552628040313721e-01,1.446397304534912109e-01
0.000000000000000000e+00,8.174549937248229980e-01,9.627413004636764526e-02
0.000000000000000000e+00,2.079209089279174805e-01,1.352612078189849854e-01
0.000000000000000000e+00,8.294252306222915649e-02,6.687919050455093384e-02
0.000000000000000000e+00,2.605861797928810120e-02,2.352578379213809967e-02
1.000000000000000000e+00,6.043127179145812988e-01,2.745258808135986328e-01
0.000000000000000000e+00,4.054281860589981079e-02,3.511853143572807312e-02
0.000000000000000000e+00,6.667174100875854492e-01,1.824951320886611938e-01
0.000000000000000000e+00,2.759673595428466797e-01,9.413435310125350952e-02
0.000000000000000000e+00,3.087876364588737488e-02,2.288258075714111328e-02
0.000000000000000000e+00,3.031634986400604248e-01,1.650988012552261353e-01
0.000000000000000000e+00,5.404635667800903320e-01,1.278001517057418823e-01
1.000000000000000000e+00,1.024850383400917053e-01,4.625543206930160522e-02
0.000000000000000000e+00,1.614483296871185303e-01,5.877216160297393799e-02
1.000000000000000000e+00,9.340656399726867676e-01,4.178898409008979797e-02
0.000000000000000000e+00,1.249379143118858337e-01,7.364580035209655762e-02
1.000000000000000000e+00,8.602035641670227051e-01,7.242146879434585571e-02
1.000000000000000000e+00,3.083393275737762451e-01,1.137489005923271179e-01
0.000000000000000000e+00,7.184953689575195312e-01,1.211517974734306335e-01
0.000000000000000000e+00,3.261718153953552246e-01,1.086129844188690186e-01
0.000000000000000000e+00,1.369955856353044510e-02,1.206822693347930908e-02
1.000000000000000000e+00,8.155065774917602539e-01,1.004995033144950867e-01
0.000000000000000000e+00,1.680194139480590820e-01,5.368264019489288330e-02
0.000000000000000000e+00,4.810712486505508423e-02,4.318205267190933228e-02
1.000000000000000000e+00,6.333113312721252441e-01,1.669829189777374268e-01
0.000000000000000000e+00,3.917158246040344238e-01,1.737534701824188232e-01
0.000000000000000000e+00,6.108036637306213379e-01,2.296100258827209473e-01
0.000000000000000000e+00,1.465245615690946579e-02,1.107782684266567230e-02
0.000000000000000000e+00,3.690259754657745361e-01,2.384942322969436646e-01
0.000000000000000000e+00,3.676361441612243652e-01,2.892522513866424561e-01
0.000000000000000000e+00,1.328946202993392944e-01,4.908129572868347168e-02
0.000000000000000000e+00,1.220895424485206604e-01,9.569147229194641113e-02
1.000000000000000000e+00,6.766642332077026367e-01,2.156877964735031128e-01
0.000000000000000000e+00,2.471973001956939697e-02,2.364150620996952057e-02
0.000000000000000000e+00,4.875657707452774048e-02,2.076911367475986481e-02
0.000000000000000000e+00,2.489434778690338135e-01,2.405267506837844849e-01
0.000000000000000000e+00,1.661251038312911987e-01,9.409978985786437988e-02
1.000000000000000000e+00,5.321365594863891602e-01,1.861654669046401978e-01
0.000000000000000000e+00,5.477053672075271606e-02,4.417946189641952515e-02
1.000000000000000000e+00,7.194091677665710449e-01,1.095868945121765137e-01
0.000000000000000000e+00,1.155635267496109009e-01,2.337954193353652954e-02
0.000000000000000000e+00,7.494480907917022705e-02,4.006194695830345154e-02
0.000000000000000000e+00,2.015446126461029053e-02,6.761897355318069458e-03
0.000000000000000000e+00,5.987263321876525879e-01,1.490961313247680664e-01
0.000000000000000000e+00,1.064665764570236206e-01,7.518546283245086670e-02
0.000000000000000000e+00,1.467852890491485596e-01,7.714291661977767944e-02
0.000000000000000000e+00,1.278074383735656738e-01,9.460455924272537231e-02
1.000000000000000000e+00,9.876559972763061523e-01,2.754577202722430229e-03
0.000000000000000000e+00,8.169614076614379883e-01,8.717108517885208130e-02
0.000000000000000000e+00,5.153317376971244812e-02,2.020428329706192017e-02
1.000000000000000000e+00,6.532871127128601074e-01,1.146340593695640564e-01
0.000000000000000000e+00,6.449703127145767212e-02,7.991980761289596558e-02
1.000000000000000000e+00,3.833212554454803467e-01,1.581202000379562378e-01
0.000000000000000000e+00,7.875608205795288086e-01,1.593806594610214233e-01
1.000000000000000000e+00,4.778873324394226074e-01,7.521656900644302368e-02
0.000000000000000000e+00,2.189876139163970947e-01,1.819436699151992798e-01
0.000000000000000000e+00,2.289788052439689636e-02,6.228795740753412247e-03
1.000000000000000000e+00,8.890902400016784668e-01,8.358594030141830444e-02
1.000000000000000000e+00,8.889137506484985352e-01,4.232503101229667664e-02
0.000000000000000000e+00,1.616808176040649414e-01,8.044226467609405518e-02
0.000000000000000000e+00,2.207660675048828125e-01,1.309404075145721436e-01
0.000000000000000000e+00,6.901089847087860107e-02,2.865206263959407806e-02
0.000000000000000000e+00,6.432840228080749512e-01,1.394356489181518555e-01
0.000000000000000000e+00,1.951108872890472412e-01,8.703928440809249878e-02
0.000000000000000000e+00,1.120225563645362854e-01,6.445951759815216064e-02
0.000000000000000000e+00,1.972732245922088623e-01,6.037325784564018250e-02
0.000000000000000000e+00,1.959505677223205566e-01,1.178367808461189270e-01
1.000000000000000000e+00,7.783405184745788574e-01,1.944732964038848877e-01
0.000000000000000000e+00,3.359239995479583740e-01,6.964321434497833252e-02
1.000000000000000000e+00,4.816083908081054688e-01,1.114168092608451843e-01
1.000000000000000000e+00,7.376260757446289062e-01,1.261066794395446777e-01
0.000000000000000000e+00,8.799322694540023804e-02,5.877359956502914429e-02
0.000000000000000000e+00,8.297976851463317871e-02,5.795081332325935364e-02
0.000000000000000000e+00,3.130314648151397705e-01,2.153540849685668945e-01
1.000000000000000000e+00,6.960727572441101074e-01,2.175682634115219116e-01
0.000000000000000000e+00,1.295564025640487671e-01,5.258474871516227722e-02
1.000000000000000000e+00,4.798294007778167725e-01,9.448296576738357544e-02
0.000000000000000000e+00,4.703745841979980469e-01,2.403847873210906982e-01
0.000000000000000000e+00,7.940817475318908691e-01,6.094602122902870178e-02
0.000000000000000000e+00,1.088489294052124023e-01,1.004880070686340332e-01
0.000000000000000000e+00,1.653449982404708862e-01,2.289802730083465576e-01
0.000000000000000000e+00,8.602161407470703125e-01,5.459456518292427063e-02
1.000000000000000000e+00,8.199176788330078125e-01,1.472231447696685791e-01
0.000000000000000000e+00,3.001099266111850739e-02,4.112377390265464783e-02
0.000000000000000000e+00,1.498738229274749756e-01,8.096928149461746216e-02
1.000000000000000000e+00,5.329000353813171387e-01,2.097851224243640900e-02
0.000000000000000000e+00,7.570922374725341797e-02,3.385616466403007507e-02
0.000000000000000000e+00,4.512093663215637207e-01,8.931244164705276489e-02
0.000000000000000000e+00,1.475352346897125244e-01,4.758066311478614807e-02
1.000000000000000000e+00,5.566270351409912109e-01,1.358052045106887817e-01
0.000000000000000000e+00,1.344312429428100586e-01,1.122805774211883545e-01
0.000000000000000000e+00,3.097161054611206055e-01,1.749639362096786499e-01
0.000000000000000000e+00,3.100904449820518494e-02,1.902946271002292633e-02
0.000000000000000000e+00,5.447663068771362305e-01,2.824894189834594727e-01
0.000000000000000000e+00,3.261570930480957031e-01,2.215528935194015503e-01
0.000000000000000000e+00,4.725036025047302246e-02,3.140191361308097839e-02
1.000000000000000000e+00,9.663011431694030762e-01,3.339863568544387817e-02
0.000000000000000000e+00,3.346291184425354004e-01,1.437544822692871094e-01
0.000000000000000000e+00,3.797103464603424072e-01,1.850112974643707275e-01
0.000000000000000000e+00,2.699059844017028809e-01,1.599855720996856689e-01
0.000000000000000000e+00,7.538567185401916504e-01,2.183863669633865356e-01
0.000000000000000000e+00,1.066689714789390564e-01,1.148444414138793945e-01
0.000000000000000000e+00,9.342338144779205322e-02,1.160147041082382202e-01
0.000000000000000000e+00,4.121489450335502625e-02,2.866305597126483917e-02
